,id
1667,100020102695753
1668,100085368385457
1669,100087151153370
1670,100012060165344
1671,100090930126566
1672,100090883474334
1673,100037947832340
1674,100090030082533
1675,100008554249322
1676,100088236940137
1677,100087939200025
1678,100064032003645
1679,100090922084729
1680,100052025837542
1681,100090724841967
1682,100090809496525
1683,100084251179592
1684,100012443538330
1685,100090732300646
1686,100012317462206
1687,100089833177263
1688,100012649809197
1689,100065163968851
1690,100090808123139
1691,100090820779654
1692,100063104689715
1693,100090000971232
1694,100090883028900
1695,100090783464029
1696,100090723122203
1697,100076232603681
1698,100088077196021
1699,100073729926438
1700,100023911293536
1701,100045802040372
1702,100090548529966
1703,100046293616598
1704,100052924906294
1705,100063880940936
1706,100089712814908
1707,100062312653958
1708,100090774494384
1709,100028101756331
1710,100067898464614
1711,100090456864654
1712,100090853747955
1713,100090459946217
1714,100090411481526
1715,100089935037188
1716,100089424730064
1717,100027333365888
1718,100090653658919
1719,100090541365173
1720,100087853583638
1721,100090724471934
1722,100087922747717
1723,100090153483363
1724,100001771899429
1725,100085163804612
1726,100082512018619
1727,100062862590215
1728,100075851151178
1729,100041204393724
1730,100034698277099
1731,100068012839255
1732,100050140484101
1733,100084524212969
1734,100003496708938
1735,100090512994169
1736,100060177404566
1737,100090221193617
1738,100090691876572
1739,100085517037637
1740,100077451410219
1741,100090363227523
1742,100090253353088
1743,100074589806942
1744,100090577941862
1745,100089727196396
1746,100090966694157
1747,100090874028167
1748,100089918603942
1749,100090701316651
1750,100090214826007
1751,100090859531144
1752,100031403266218
1753,100090510113846
1754,100090628907044
1755,100090859621015
1756,100085371357038
1757,100090482484692
1758,100070150183963
1759,100022757173538
1760,100086525652656
1761,100090924812355
1762,100090828938603
1763,100068844032323
1764,100089880378364
1765,100086602365306
1766,100079655451411
1767,100090756550536
1768,100067022763516
1769,100039703622953
1770,100022372547162
1771,100077486145961
1772,100045222734506
1773,100052045448777
1774,100090364946779
1775,100087274845959
1776,100090464063156
1777,100078845694757
1778,100078500287424
1779,100002624015319
1780,100089785114213
1781,100011619468148
1782,100069157120329
1783,100086983687542
1784,100063179199234
1785,100026591212505
1786,100080338714682
1787,100088832147101
1788,100045599514270
1789,100089944826361
1790,100090520822175
1791,100086107282546
1792,100086348416386
1793,100034434581486
1794,100030563833877
1795,100085677145338
1796,100087582499651
1797,100089931654753
1798,100090465520542
1799,100052385001012
1800,100089833415916
1801,100090250601552
1802,100090721023189
1803,100081154772101
1804,100028232942024
1805,100090150025338
1806,100066107356868
1807,100069652120394
1808,100090700830926
1809,100083853624182
1810,100090640093923
1811,100023639510012
1812,100009396899438
1813,100090218269462
1814,100090600211419
1815,100090746732108
1816,100050939916258
1817,100090779290055
1818,100090837421169
1819,100080433486249
1820,100090544902264
1821,100090147772026
1822,100021182133385
1823,100035381104571
1824,100042478891963
1825,100040958623270
1826,100054751363899
1827,100066505222323
1828,100088434575679
1829,100089204262991
1830,100083192859011
1831,100090537170003
1832,100001961420695
1833,100026434538689
1834,100089647955358
1835,100010253046983
1836,100087907494008
1837,100086902905706
1838,100090523757017
1839,100042179802160
1840,100090772508863
1841,100048347781489
1842,100079310785496
1843,100012964381810
1844,100083978810634
1845,100012646777651
1846,100087456877834
1847,100087970524089
1848,100005588807333
1849,100071372807844
1850,100079707523151
1851,100083422976842
1852,100062788192332
1853,100084382693153
1854,100085888873276
1855,100090741932608
1856,100086541235749
1857,100064795272544
1858,100039539164135
1859,100089571863285
1860,100084068430748
1861,100089592175171
1862,100076076552133
1863,100090630960309
1864,100090679601596
1865,100088983274028
1866,100070782174385
1867,100090792001673
1868,100087975987500
1869,100029064799224
1870,100085000459727
1871,100079522073145
1872,100090289017582
1873,100087877497343
1874,100036522106238
1875,100086456107850
1876,100088565989524
1877,100082998517365
1878,100089969184922
1879,100089271066811
1880,100087666766108
1881,100042488632604
1882,100088713219360
1883,100089584131323
1884,100088477430702
1885,100090763418765
1886,100090417796312
1887,100057192903705
1888,100013906593859
1889,100004325554829
1890,100081851037467
1891,100087552939484
1892,100088576273106
1893,100090516970413
1894,100080149519648
1895,100007442836309
1896,100089987482194
1897,100013358045272
1898,100090562785975
1899,100050052558497
1900,100079620406238
1901,100013900428396
1902,100049774128150
1903,100081071840850
1904,100062800686171
1905,100090786150876
1906,100090691295418
1907,100090687281306
1908,100053185279516
1909,100090877952181
1910,100073791651841
1911,100002049893039
1912,100090568966453
1913,100083711928116
1914,100090786486990
1915,100090055857067
1916,100013189811652
1917,100028232140636
1918,100090394582910
1919,100086904002452
1920,100089044614299
1921,100090312707900
1922,100045402252148
1923,100063713166224
1924,100063884103352
1925,100042151725758
1926,100078863875735
1927,100090835173861
1928,100084613530312
1929,100087872395204
1930,100090611924084
1931,100088751242066
1932,100090415657558
1933,100042966940619
1934,100085602526778
1935,100090477828658
1936,100086999347215
1937,100090412851813
1938,100083253784819
1939,100088285524028
1940,100073093735917
1941,100075207244175
1942,100090458328506
1943,100090464958045
1944,100003156100857
1945,100090798365171
1946,100077006135471
1947,100065472250801
1948,100090360015002
1949,100090773373538
1950,100090393921385
1951,100088291707678
1952,100064598404903
1953,100071799365350
1954,100090272298649
1955,100090244801855
1956,100054369885053
1957,100067498480642
1958,100081143117317
1959,100090573254370
1960,100059561257504
1961,100090595264793
1962,100088493720850
1963,100090755311761
1964,100087730873683
1965,100050584027766
1966,100071483306116
1967,100090641171249
1968,100077703513467
1969,100088012594241
1970,100068795787000
1971,100087734976191
1972,100088729989975
1973,100090453558394
1974,100004895476351
1975,100070241890787
1976,100090108336402
1977,100089162234716
1978,100058679963921
1979,100059845952430
1980,100090561494327
1981,100000869413248
1982,100088673152973
1983,100089489491230
1984,100090249056494
1985,100027151986479
1986,100090673598985
1987,100076133779743
1988,100015752297490
1989,100089593031847
1990,100076160072546
1991,100090420679420
1992,100089353625505
1993,100090545252093
1994,100083394494161
1995,100084203019988
1996,100083105652670
1997,100022568621440
1998,100090046234625
1999,100076666133646
2000,100090573193188
2001,100089460463128
2002,100088961214942
2003,100086062521112
2004,100090610241743
2005,100087504384653
2006,100065264183911
2007,100087338450621
2008,100068583139981
2009,100090802562688
2010,100011768714386
2011,100057212924399
2012,100090601030276
2013,100079796076138
2014,100090664867116
2015,100077349471077
2016,100088817235546
2017,100084733502901
2018,100006012251697
2019,1637973886
2020,100090594068771
2021,100090620950128
2022,100090217521557
2023,100085893545616
2024,100078700637203
2025,100089886866906
2026,100075864687938
2027,100072491636493
2028,100006788616687
2029,100077676504029
2030,100089210597565
2031,100055058161696
2032,100089195571287
2033,100090373010773
2034,100090780543259
2035,100046983170259
2036,100006984547964
2037,100012315795082
2038,100090505394833
2039,100090710492895
2040,100063585203738
2041,100011945326467
2042,100040701722535
2043,100090339811493
2044,100089238094378
2045,100081346148364
2046,100012679925449
2047,100013365123649
2048,100090561484947
2049,100055353115867
2050,100090236242707
2051,100059358682676
2052,100007000776926
2053,100088131047451
2054,100054094675052
2055,100090222835095
2056,100090779282652
2057,100079482136296
2058,100087456530946
2059,100032756681320
2060,100083415465840
2061,100055081938889
2062,100090028905584
2063,100089975268866
2064,100027894730086
2065,100054614208886
2066,100090394572933
2067,100089018525989
2068,100090750510127
2069,100090551561967
2070,100087928616548
2071,100090752913324
2072,100084002175730
2073,100076314731363
2074,100019506583700
2075,100090336889214
2076,100021788910046
2077,100071187050970
2078,100070304535834
2079,100034002054113
2080,100085768883693
2081,100088347337511
2082,100079253982211
2083,100090266685631
2084,100006700097558
2085,100088711356295
2086,100065096228518
2087,100088273547519
2088,100054117554672
2089,100090287284246
2090,100088461853361
2091,100090688055038
2092,100058802124586
2093,100077538455248
2094,100090412814896
2095,100090267674061
2096,100086657322080
2097,100014479877901
2098,100084336117446
2099,100088592697565
2100,100066661277631
2101,100090505990804
2102,100029700998821
2103,100084267354438
2104,100029662072985
2105,100078911213078
2106,100069089682288
2107,100077384385452
2108,100090656795831
2109,100056909059531
2110,100090213563685
2111,100037449301080
2112,100076533293398
2113,100078074431636
2114,100088889045675
2115,100090203334048
2116,100089267411449
2117,100053768020436
2118,100087126434289
2119,100083664152647
2120,100090744812227
2121,100064487793406
2122,100086263645524
2123,100071850171874
2124,100004135548848
2125,100087306804251
2126,100062651194930
2127,100088973284758
2128,100027724789036
2129,100086551264813
2130,100004342059221
2131,100090393884410
2132,100085010360209
2133,100073339249157
2134,100083769443226
2135,100088679544777
2136,100088525122026
2137,100085753742210
2138,100087491371772
2139,100077199077667
2140,100090116233506
2141,100089034673336
2142,100090531520519
2143,100089762097070
2144,100083520097485
2145,100053071382392
2146,100056583593659
2147,100015010694567
2148,100089770792215
2149,100087069676209
2150,100090385776149
2151,100088819116536
2152,100078806019442
2153,100081079701596
2154,100002472194491
2155,100008136708335
2156,100063713504010
2157,100090409631185
2158,100003275589849
2159,100080674787851
2160,100089074284381
2161,100089032351198
2162,100090086964363
2163,100090230211170
2164,100002630360050
2165,100007453608529
2166,100090390611600
2167,100090296836317
2168,100090131814748
2169,100089277759441
2170,100071437669150
2171,100090138498140
2172,100080690265857
2173,100090640084796
2174,100090031225020
2175,100065772574529
2176,100015333097530
2177,100086870385279
2178,100085176081665
2179,100090431712985
2180,100090290147410
2181,100071019531457
2182,100083044876621
2183,100083086933036
2184,100071421759793
2185,100058353604211
2186,100089956557563
2187,100002668036833
2188,100090459311402
2189,100090295440331
2190,100067493169400
2191,100059657662784
2192,100064174774307
2193,100046690453532
2194,100085745329670
2195,100090402190805
2196,100071132379501
2197,100090381494921
2198,100079715696322
2199,100090309335663
2200,100046845009767
2201,100089236344385
2202,100088585685806
2203,100027441852063
2204,100090076256052
2205,100061557960464
2206,100085914723168
2207,100088032061296
2208,100090642182353
2209,100008141264598
2210,100088847351591
2211,100075068654670
2212,100085686766861
2213,100085082354034
2214,100089598828469
2215,100041794517712
2216,100090570905995
2217,100082502179964
2218,100009679890531
2219,100052884993587
2220,1406773934
2221,100023685198133
2222,100089311803042
2223,100084713586853
2224,100090638703202
2225,100087233115123
2226,100087773389638
2227,100088259315855
2228,100072187891300
2229,100005269065865
2230,112116840259255
2231,100090648692568
2232,100034387453642
2233,100003065328673
2234,100090301935991
2235,100088582693222
2236,100090155821657
2237,100090045385738
2238,100071582790665
2239,1159594029
2240,100090081234814
2241,100090223396642
2242,1306648146
2243,100059705941256
2244,100040890756847
2245,100090373298460
2246,100090104362312
2247,100085941176347
2248,100012589845341
2249,100087902337913
2250,100073069929830
2251,100081844189074
2252,100090106726522
2253,100023574919263
2254,100053832996996
2255,100090294225748
2256,100090486818462
2257,100084933266909
2258,100015493063247
2259,100054519518522
2260,100090171320104
2261,100018740234465
2262,100008319006897
2263,100089711620528
2264,100089822220868
2265,100026216164999
2266,100089634371613
2267,100077173992688
2268,100089928070746
2269,100088417252220
2270,100078396187209
2271,100084780204820
2272,100089315834588
2273,100084154803050
2274,100090449678801
2275,100088244472971
2276,100072219074356
2277,100090358384751
2278,100079038357345
2279,100089647869382
2280,100088182162427
2281,100066295924675
2282,100004044390384
2283,100080882987123
2284,100089901075222
2285,100089911448878
2286,100009828486888
2287,100080431356722
2288,100001867195294
2289,100070241395258
2290,100090521015549
2291,100016512481175
2292,100088547197415
2293,100090026481482
2294,100069569050050
2295,100080278718059
2296,100063741107943
2297,100080460826843
2298,100089231767896
2299,100089499204174
2300,100089747149945
2301,1553023317
2302,100050756241822
2303,100090144919758
2304,100089986374179
2305,100087682989715
2306,100089191047492
2307,100090519483092
2308,100050590128543
2309,1237160061
2310,100090085821520
2311,100040607415861
2312,100083118560617
2313,100070160401265
2314,100045746813972
2315,100090130410903
2316,100088876002680
2317,100075410796004
2318,100032488560908
2319,100004916508967
2320,100089863460569
2321,100057473318552
2322,100090157818011
2323,100088410475575
2324,100035312716750
2325,100089518634174
2326,100083299541274
2327,100089959346272
2328,100086749661708
2329,100046644590702
2330,100090430894942
2331,100073621136320
2332,100088246590401
2333,100088734906922
2334,100090388629997
2335,100090119298792
2336,100089124414848
2337,100087164709423
2338,100026733551767
2339,100087420406666
2340,100088718918182
2341,100089493393772
2342,100076473061887
2343,100011013701052
2344,100082562115307
2345,100082510047309
2346,100064891922675
2347,100084889823159
2348,100088850953393
2349,100000899506564
2350,100089996714342
2351,100090405090296
2352,100056010611376
2353,100089856944795
2354,100089980615242
2355,100005512548724
2356,100089041039345
2357,100089972816068
2358,100090555962032
2359,100026767599086
2360,100055101939301
2361,100025964055880
2362,100088671459496
2363,100013511232719
2364,100088824157839
2365,100090378000537
2366,100079470044190
2367,100089071158093
2368,100087398822470
2369,100090441876927
2370,100090244754797
2371,1127516305
2372,100088892474270
2373,100086152405152
2374,100090446855381
2375,100048690606910
2376,100020239316088
2377,100059409432982
2378,100088273635884
2379,100011273613717
2380,100080356136587
2381,100089266132984
2382,100089933906724
2383,100090328085284
2384,100090426755431
2385,100006260359338
2386,100066756125274
2387,100015558213091
2388,100090539970931
2389,100089721866471
2390,100089003328290
2391,100053196587548
2392,100090005295194
2393,100089824368452
2394,100088258001026
2395,100089892382619
2396,100035245964085
2397,100080461396390
2398,100088166050908
2399,100090139890338
2400,100069668347507
2401,100075336891325
2402,100089360531830
2403,1558254198
2404,100089902843460
2405,100089947011338
2406,100089164035456
2407,100001921847198
2408,100089219547812
2409,100023341238678
2410,100086072889499
2411,100086598396435
2412,100063625705810
2413,100018745113405
2414,100021903463888
2415,100069050742432
2416,100080745326285
2417,100089780910064
2418,100090395315263
2419,100064692292521
2420,100005144209244
2421,100088466379207
2422,100090066230536
2423,100090043671299
2424,100073350559821
2425,100080114600956
2426,100068582304563
2427,100069899203179
2428,100090073443857
2429,100082485135203
2430,100031818992776
2431,100090176264854
2432,100088425645194
2433,100024455990112
2434,100087676217568
2435,100080935106709
2436,100089998458149
2437,100089962062344
2438,100090135362496
2439,100064126953102
2440,100047937877031
2441,100003991369393
2442,100089809765280
2443,100054412271050
2444,100083346639891
2445,100089940283767
2446,100081987312006
2447,100089901683401
2448,100085267242010
2449,100037893510720
2450,100068197160435
2451,100087662529264
2452,100090269501796
2453,100057508104775
2454,100089767656393
2455,100080263333820
2456,100089138097872
2457,100086040254496
2458,100090253115915
2459,100090114797568
2460,100088242414800
2461,100074362238771
2462,100012618662897
2463,100076587708490
2464,100090081019057
2465,100089956967012
2466,100090011959500
2467,100090346028757
2468,100090548160756
2469,100089975314463
2470,100058108633479
2471,100058873388195
2472,100074580975873
2473,100088509365014
2474,100077758969182
2475,100089714748613
2476,100055133775929
2477,100082299333067
2478,100074232891461
2479,100090405065253
2480,100090392496927
2481,100011480543327
2482,100090292322163
2483,100007327983153
2484,100088038188628
2485,100066565669585
2486,100066340284502
2487,100007761221063
2488,100063992864388
2489,100021702290933
2490,100078627401885
2491,100090099797572
2492,100003292141809
2493,100086011703869
2494,100043548852776
2495,100090467402701
2496,100087092385383
2497,100085242842678
2498,100089700336672
2499,100047825718391
2500,100089943503737
2501,695880752
2502,100075887568926
2503,100075341059608
2504,100086744672192
2505,100080500271978
2506,100006705996000
2507,100090404041681
2508,100087171016478
2509,100088174762380
2510,100089205819451
2511,100014392696919
2512,100088749432328
2513,100089116038656
2514,100090254283721
2515,100089864046582
2516,100064048593030
2517,100089591324934
2518,100088729737089
2519,100059237040082
2520,100042002149184
2521,100011527533880
2522,100088339063746
2523,100090144150196
2524,100017452751657
2525,100090452581214
2526,100013726480709
2527,100012225726763
2528,100082225411883
2529,100087145112040
2530,100086127175392
2531,100089928189263
2532,100027474434368
2533,100065382326919
2534,100028606964702
2535,100088407730982
2536,100090412562362
2537,100038231586547
2538,100087921814422
2539,100081277695170
2540,100040844260016
2541,100089478405433
2542,100089845081101
2543,100067999362210
2544,100087603606757
2545,100075862536778
2546,100090399120405
2547,100088170139754
2548,100087931266244
2549,100029977424139
2550,100089440968557
2551,100088215477825
2552,100010068727457
2553,591340727
2554,100089580619039
2555,100008041175476
2556,100089948565451
2557,100065313310115
2558,100090463530556
2559,100089525333562
2560,100089178707511
2561,100085236473807
2562,100047327461232
2563,100069244755751
2564,100089622966337
2565,100090146071676
2566,100089042316149
2567,100088982925354
2568,100056147493125
2569,100000668471377
2570,100027678834378
2571,100090305556039
2572,100090289926877
2573,100000096345991
2574,100089234326769
2575,100022918685246
2576,100089057746964
2577,100082100448398
2578,100089718477605
2579,100077655438173
2580,100088476446629
2581,100016555455945
2582,100009907309198
2583,100078753724998
2584,100090230494112
2585,100080739833125
2586,100088312004381
2587,100089324303666
2588,100090061035561
2589,100070646160166
2590,100090441360457
2591,100089796803991
2592,100054201276349
2593,100087171957704
2594,100088415739612
2595,100076765659829
2596,100012360601942
2597,100088464916705
2598,100089880577875
2599,100084751657399
2600,100090147431275
2601,100050774752312
2602,100089078122776
2603,100088901304762
2604,100090107202972
2605,100088920135786
2606,100085092033486
2607,100085998464436
2608,100089800688686
2609,100028459121158
2610,100089780697023
2611,100090319894380
2612,100090023985881
2613,100067602113351
2614,100078576641530
2615,100087783747685
2616,100088310864116
2617,100055333375011
2618,100026917658658
2619,100088891170938
2620,100089941483820
2621,100090172260656
2622,100089965688961
2623,100000393204661
2624,100090003602263
2625,100089134342820
2626,100083960806594
2627,100007998278327
2628,100089632449949
2629,100090211086805
2630,100064287542292
2631,100088667134546
2632,100090104862268
2633,100090133420885
2634,100077444236444
2635,100087245806409
2636,100085780369936
2637,100089551368493
2638,100002296764515
2639,100076773813331
2640,100090005377872
2641,100089850140908
2642,100088717277611
2643,100031215072189
2644,100090096821579
2645,100000359413458
2646,100042634538273
2647,100000895473316
2648,100087199325813
2649,100088580655221
2650,100052578375359
2651,100090232890904
2652,100089951657071
2653,100082191914237
2654,100088533854839
2655,1209087540
2656,100050264508890
2657,100090295413752
2658,100087923931821
2659,100088293410223
2660,100089819433291
2661,100090144219286
2662,100076535472898
2663,100065473997072
2664,100087895523227
2665,100000288721399
2666,100013960818179
2667,100088348322818
2668,100079224009521
2669,100090294603487
2670,100089857874087
2671,100090018734699
2672,100067324842813
2673,100088140507820
2674,100088978480454
2675,100084108860590
2676,100038823832329
2677,100089979286387
2678,100027913841121
2679,100090214323671
2680,100088734970232
2681,100005402358243
2682,100090121120034
2683,100090221344528
2684,100090245885165
2685,100089472192096
2686,100086524346219
2687,100088910292962
2688,100016043232424
2689,100083113808820
2690,100090299252535
2691,100089470763063
2692,100018573132044
2693,100082809082133
2694,100089222004245
2695,100090117699543
2696,100089939144863
2697,100087194493710
2698,100089200034177
2699,100090227315297
2700,100085346406574
2701,100005450101903
2702,100089714198191
2703,100090008161434
2704,100087201506508
2705,100089966979688
2706,100013236946061
2707,100088813996934
2708,100087012672804
2709,100090008764140
2710,100036295026759
2711,100089802674434
2712,100009600831119
2713,100089551387509
2714,100045046839067
2715,100043024150240
2716,100009644860564
2717,100090074464724
2718,100055243720998
2719,100089752465016
2720,100090256922126
2721,100089787982434
2722,100021196350180
2723,100000769582736
2724,100045736613223
2725,100008653901359
2726,100035678440936
2727,100089737510440
2728,100089891866455
2729,100090157415307
2730,100069178969131
2731,100077349143553
2732,100068581760602
2733,100081816270589
2734,100087021788891
2735,100089968544583
2736,100089307048004
2737,100005302127731
2738,100079039304817
2739,100083867264334
2740,100075834467106
2741,100089059818779
2742,100086136586324
2743,100089208752414
2744,100079192506456
2745,100045425534654
2746,100089829800476
2747,100088523566669
2748,100089852538988
2749,100082728787244
2750,100001159538699
2751,100088344784675
2752,100067849086617
2753,100031328984361
2754,100051883020324
2755,100088499520998
2756,100031386740403
2757,100071136582418
2758,100089825059004
2759,100089372208063
2760,100087209672513
2761,100063785358602
2762,100090029650143
2763,100088494984032
2764,100087840955192
2765,100089339307300
2766,100089791127932
2767,100089263847640
2768,100080511253318
2769,100088479326431
2770,100089133632172
2771,100076131071945
2772,100001486384054
2773,100090120995983
2774,100088441254055
2775,100089991371101
2776,100030039303475
2777,100089238347502
2778,100025105626828
2779,100089593044027
2780,100085962011238
2781,100080501843749
2782,100079993231133
2783,100089759050729
2784,100089762361268
2785,100089461183604
2786,100082725753145
2787,100063533726358
2788,100082630911659
2789,100089788460194
2790,100088454367239
2791,100089297882935
2792,100044998560670
2793,100021856190136
2794,100057075004476
2795,100011038771608
2796,100053301976820
2797,100001585365252
2798,100002221382640
2799,100090074827050
2800,100082080993213
2801,100087455171811
2802,100004105934674
2803,100089656611624
2804,100090012999613
2805,100071707042954
2806,100089847826848
2807,100023792209655
2808,100038704879449
2809,100026892016589
2810,100076536284076
2811,100089739798908
2812,100089710582326
2813,100089645207690
2814,100052395549186
2815,100000262588807
2816,100066622280270
2817,100003364783449
2818,100083913660918
2819,100089876834138
2820,100057082773188
2821,100064532532410
2822,100081123195714
2823,100089369141555
2824,100090118082925
2825,100009610515035
2826,100089244679053
2827,100033544491825
2828,100089936708407
2829,100078511614772
2830,100089051238855
2831,100089631820490
2832,100089836751351
2833,100059183911072
2834,100087680272074
2835,100083558940218
2836,100001052334659
2837,100088005964387
2838,100088589131805
2839,100070496323106
2840,100082522617727
2841,100089770741441
2842,100067988043854
2843,100088201914249
2844,100064596150707
2845,100089477105930
2846,100085109015831
2847,100089998264967
2848,100071965256205
2849,100090079563850
2850,100012727025557
2851,100089377628075
2852,100089709556184
2853,100089935178027
2854,100057377269842
2855,100087626666962
2856,100027772631744
2857,100068447254093
2858,100047521869444
2859,100086158145419
2860,100083902718639
2861,100072393017724
2862,100015643329920
2863,100027842564886
2864,100064850320918
2865,100080377637316
2866,100087519426869
2867,100087888090709
2868,100089869237676
2869,100089158916655
2870,100088729462992
2871,100083168157861
2872,100000542970814
2873,100089288572976
2874,100087509889423
2875,100043766381002
2876,100081258621012
2877,100066455654761
2878,100085598844906
2879,100087773156731
2880,100063477204202
2881,100082135374188
2882,100089585933578
2883,100061691171524
2884,100089907756548
2885,100085142953450
2886,100078040633859
2887,100090084060788
2888,100055025986220
2889,100089946426056
2890,100006309609037
2891,100083459239935
2892,100083318892006
2893,100089770575156
2894,100014340044547
2895,100035394656934
2896,100088910772004
2897,100083124346489
2898,100089678749958
2899,100031774217928
2900,100042211785552
2901,100086154576009
2902,100055237173757
2903,100052294478478
2904,100083384791367
2905,100089759353566
2906,100089496025429
2907,100087412936398
2908,100013619711284
2909,100000988069064
2910,100090080941572
2911,100000972499616
2912,100036103804761
2913,100040422429393
2914,100089362642523
2915,100067730920619
2916,100068801632457
2917,100085454961173
2918,100089421917651
2919,100050254570507
2920,100089417334822
2921,100066152426852
2922,100089645898552
2923,100084930981508
2924,100089634368214
2925,100010875371982
2926,100022142083156
2927,100020534095881
2928,100073442071876
2929,100069531368422
2930,100071830460467
2931,100025875094610
2932,100089740262678
2933,100015340609284
2934,100002266544964
2935,100084625106375
2936,100044864394067
2937,100089783855367
2938,100041708913409
2939,100085320969324
2940,100089632429653
2941,100004182189114
2942,100085602108031
2943,100004830750282
2944,100063673283122
2945,100087247846576
2946,100089927797979
2947,100077135194669
2948,100089333917249
2949,100089616797707
2950,100089566763207
2951,100057817086720
2952,100090065370012
2953,100072153713861
2954,100001716448635
2955,100089020991163
2956,100089958666402
2957,100090009453627
2958,100064522614993
2959,100069033647106
2960,100077853511814
2961,100035455351083
2962,100006384819250
2963,100089212841939
2964,100006823711372
2965,100090069180939
2966,100088944147604
2967,100089990794201
2968,100081998761685
2969,100063657881869
2970,100077795186356
2971,100083982825523
2972,100089816711723
2973,100088034900271
2974,100087874802626
2975,100088692116678
2976,100036258674581
2977,100088263687466
2978,100087423010524
2979,100064504861244
2980,100089796220175
2981,100089938986176
2982,100089494193500
2983,100088292304164
2984,100073837353873
2985,100089271506399
2986,100087577071353
2987,100082550057379
2988,100085079622961
2989,100001725491568
2990,100019413702044
2991,100054234892078
2992,100075797234086
2993,100087615197137
2994,100088414477525
2995,100014888709927
2996,100082748802433
2997,100083440864512
2998,100048524047429
2999,100085125009829
3000,100077903564529
3001,100067234272124
3002,100089936040626
3003,100035641661967
3004,100079719625363
3005,100089627148694
3006,100088002251863
3007,100030803469544
3008,100025283581838
3009,100045580753911
3010,100079104292120
3011,100086205169784
3012,100084380181504
3013,100083098044750
3014,100089127972979
3015,100089322562331
3016,100089145517830
3017,100088477669622
3018,100083775654617
3019,100088770858768
3020,100035724615098
3021,100009959162310
3022,100089342180576
3023,100072098663412
3024,100049495073298
3025,100069784135821
3026,100089761322929
3027,100090031710117
3028,100089530668988
3029,100088430318341
3030,100086342567913
3031,100088683065253
3032,100089778641876
3033,100089729528979
3034,100089726023482
3035,100088560815489
3036,100076940597601
3037,100083924940931
3038,100065157903810
3039,100089878836957
3040,100066637794721
3041,100064197694731
3042,100088313846972
3043,100063738384816
3044,100064859133819
3045,100050494869422
3046,100064250583602
3047,100026830488394
3048,100064210351135
3049,100087598551199
3050,100067642882630
3051,100068249869243
3052,100066931314290
3053,100064737277536
3054,100064156566914
3055,100088740356148
3056,100063712645211
3057,100086557384474
3058,100067556906282
3059,100069707096065
3060,100085493621694
3061,100076137549624
3062,100063862341150
3063,100088200157111
3064,100025656030135
3065,100063858226329
3066,100063749786916
3067,100063469677018
3068,100079041297506
3069,100067210912849
3070,100063766434548
3071,100066914070113
3072,100053554135671
3073,100063523572036
3074,100069613230197
3075,100064669934645
3076,100063863177954
3077,100064902827058
3078,100010381878150
3079,100064323656668
3080,100085235685041
3081,100088423642034
3082,100078086214437
3083,100041327220705
3084,100068431117282
3085,100089361026175
3086,100079228034353
3087,100087561241354
3088,100039587238075
3089,100086445155176
3090,100002566999058
3091,100088595673564
3092,100088985796213
3093,100010093633807
3094,100064141321377
3095,100054208224735
3096,100086801534810
3097,100014642598268
3098,100089447542027
3099,1227894756
3100,100080923222645
3101,100026796399881
3102,100015326538614
3103,100083023316367
3104,100088410425374
3105,100047202226786
3106,100041326190786
3107,100057640471584
3108,100085569306564
3109,100086067601632
3110,100087741102237
3111,100000969872250
3112,100012516666736
3113,100077634910745
3114,100046219599498
3115,100089801048487
3116,100089800838343
3117,100001238087326
3118,100089708921780
3119,100086159147029
3120,100058427690963
3121,100041000956617
3122,100020153690945
3123,100089452422964
3124,100070208526251
3125,100020724174208
3126,100089794925618
3127,100089369675818
3128,100089830325822
3129,100089927161145
3130,100007029811676
3131,100086400739491
3132,100086299303938
3133,100083403193541
3134,100089565011649
3135,100045603888541
3136,100088285880851
3137,100008550820825
3138,100089498804195
3139,100086020484886
3140,100088078677795
3141,100081468986004
3142,100083486209533
3143,100087769230462
3144,100080955905266
3145,100089503756587
3146,100027355960799
3147,100003625572485
3148,100072824274751
3149,100088007244266
3150,100082705464570
3151,100025787225372
3152,100002938997362
3153,100086094585089
3154,100086300446024
3155,100089070939111
3156,100088658270315
3157,100089181796276
3158,100043455532098
3159,100040165292128
3160,100089544672964
3161,100074164689357
3162,100041293793414
3163,100089332522707
3164,100089204912670
3165,100008499645003
3166,100088598178074
3167,100073814173038
3168,100075859783443
3169,100089327569177
3170,100088870727369
3171,100089787185561
3172,100088513369354
3173,100089048499375
3174,100054544565953
3175,100089653354130
3176,100089074563477
3177,100089263392570
3178,100003026020815
3179,100089361650801
3180,100087660291619
3181,100002938851854
3182,100088154494589
3183,100069162982919
3184,100089429345139
3185,100089653747782
3186,1716942519
3187,100089286909624
3188,100086455587576
3189,100083123830145
3190,100089468401138
3191,100081538224370
3192,100067720683649
3193,104585475447425
3194,100068737486917
3195,100078978144905
3196,100089887320229
3197,100089222111513
3198,100089339521986
3199,100089805570896
3200,100088722867240
3201,100081842025323
3202,100089062413734
3203,100063312663837
3204,100085433652795
3205,100089797593108
3206,100088035996561
3207,100064516072027
3208,100089528414045
3209,100089726315892
3210,100089097627632
3211,100021491238714
3212,100069605538590
3213,100089813521509
3214,100055860696685
3215,100009762198885
3216,100018266287364
3217,100075834143425
3218,100089083001043
3219,100010676568277
3220,100063506589216
3221,100086664665534
3222,100006468322097
